,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106
24,0.0276,0.0322,0.0808,0.0302,0.0747,0.0418,0.0923,0.0545,0.0492,0.0357,0.01954,0.09854,0.01834,0.28785,0.02542,0.26636,0.03308,0.32911,0.02168,0.17537,0.093,0.1081,0.1006,0.2716,0.1015,0.1866,0.2513,0.1407,0.196,0.3105,0.1831,0.2468,0.1655,0.12,0.1427,-0.259945,-0.000609,1.766684,220.26918,931.45005,1900.48286,1.2553537987064098,151.19,109.65,0.64489484,-3.4569,8.235,0.7256,3.4035,0.0113,0.0061,0.0196,0.0278,0.1181,0.1183,0.0699,0.0835,0.00449,0.03363,0.02058,0.05809,0.08768,0.35018,0.0619,0.20722,0.0353,0.0189,0.0271,0.0609,0.0864,0.0737,0.3673,0.3681,0.3677,0.2173,0.2599,0.2386,-0.279197,-0.009695,0.204194,192.21118,878.52215,1644.23306,1.3040462877303949,143.57,102.45,0.51943863,-3.6004,8.7478,0.7409,2.9661,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.3709321405530617,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,11.88,83.0
25,0.039,0.0462,0.1309,0.0743,0.1017,0.0471,0.0686,0.0672,0.0666,0.0432,0.02661,0.13744,0.04275,0.46184,0.02713,0.35884,0.03866,0.24198,0.02486,0.23502,0.1225,0.1454,0.134,0.4117,0.2336,0.3226,0.3199,0.1482,0.234,0.2157,0.2112,0.2135,0.2095,0.1358,0.1727,-0.262058,-0.000219,1.817788,144.17322,658.19852,1251.86105,1.1717510701741112,116.1,68.21,0.71182216,-3.2299,7.734,0.6744,3.8096,0.0113,0.0061,0.0196,0.0278,0.1181,0.1183,0.0699,0.0835,0.00449,0.03363,0.02058,0.05809,0.08768,0.35018,0.0619,0.20722,0.0353,0.0189,0.0271,0.0609,0.0864,0.0737,0.3673,0.3681,0.3677,0.2173,0.2599,0.2386,-0.279197,-0.009695,0.204194,192.21118,878.52215,1644.23306,1.3040462877303949,143.57,102.45,0.51943863,-3.6004,8.7478,0.7409,2.9661,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.3709321405530617,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,11.88,68.0
26,0.0511,0.0484,0.1143,0.0911,0.0667,0.0413,0.041,0.0345,0.0882,0.0512,0.02247,0.18477,0.04232,0.41303,0.01921,0.24114,0.01601,0.1481,0.02379,0.31884,0.1551,0.1467,0.1509,0.3467,0.2764,0.3115,0.2024,0.1254,0.1639,0.1243,0.1046,0.1144,0.2677,0.1554,0.2115,-0.259492,0.011239,2.073884,144.17322,655.84078,1251.38841,1.167847693736384,119.68,63.97,0.79301954,-3.617,8.2129,0.7965,3.2609,0.0113,0.0061,0.0196,0.0278,0.1181,0.1183,0.0699,0.0835,0.00449,0.03363,0.02058,0.05809,0.08768,0.35018,0.0619,0.20722,0.0353,0.0189,0.0271,0.0609,0.0864,0.0737,0.3673,0.3681,0.3677,0.2173,0.2599,0.2386,-0.279197,-0.009695,0.204194,192.21118,878.52215,1644.23306,1.3040462877303949,143.57,102.45,0.51943863,-3.6004,8.7478,0.7409,2.9661,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.3709321405530617,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,11.88,75.0
27,0.089,0.0698,0.0727,0.0411,0.0592,0.0372,0.0443,0.0418,0.1121,0.1229,0.06725,0.18461,0.03956,0.15083,0.03581,0.12279,0.0403,0.09191,0.11835,0.23256,0.2526,0.1981,0.2253,0.2063,0.1165,0.1614,0.168,0.1055,0.1367,0.1257,0.1187,0.1222,0.3182,0.3486,0.3334,-0.308672,-0.021314,2.491124,154.55712,570.49132,1046.17281,1.144711284754944,110.55,49.21,0.84141944,-3.7045,8.1058,0.8465,3.1413,0.0113,0.0061,0.0196,0.0278,0.1181,0.1183,0.0699,0.0835,0.00449,0.03363,0.02058,0.05809,0.08768,0.35018,0.0619,0.20722,0.0353,0.0189,0.0271,0.0609,0.0864,0.0737,0.3673,0.3681,0.3677,0.2173,0.2599,0.2386,-0.279197,-0.009695,0.204194,192.21118,878.52215,1644.23306,1.3040462877303949,143.57,102.45,0.51943863,-3.6004,8.7478,0.7409,2.9661,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.3509861243394248,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,11.88,83.0
28,0.089,0.0698,0.0727,0.0411,0.0592,0.0372,0.0443,0.0418,0.1121,0.1229,0.06725,0.18461,0.03956,0.15083,0.03581,0.12279,0.0403,0.09191,0.11835,0.23256,0.2526,0.1981,0.2253,0.2063,0.1165,0.1614,0.168,0.1055,0.1367,0.1257,0.1187,0.1222,0.3182,0.3486,0.3334,-0.308672,-0.021314,2.491124,154.55712,570.49132,1046.17281,1.144711284754944,110.55,49.21,0.84141944,-3.7045,8.1058,0.8465,3.1413,0.0062,0.0066,0.0171,0.0282,0.1055,0.117,0.047,0.0881,0.004,0.02188,0.01713,0.06006,0.07112,0.37042,0.05352,0.16505,0.0203,0.0215,0.0209,0.0558,0.092,0.0739,0.3441,0.3818,0.363,0.1533,0.2873,0.2203,-0.25869,-0.000446,0.883074,222.23716,983.22336,1862.50441,1.3430840468396257,164.62,110.71,0.55902905,-3.1993,11.1194,0.4603,2.2374,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.3509861243394248,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,11.88,91.0
29,0.089,0.0698,0.0727,0.0411,0.0592,0.0372,0.0443,0.0418,0.1121,0.1229,0.06725,0.18461,0.03956,0.15083,0.03581,0.12279,0.0403,0.09191,0.11835,0.23256,0.2526,0.1981,0.2253,0.2063,0.1165,0.1614,0.168,0.1055,0.1367,0.1257,0.1187,0.1222,0.3182,0.3486,0.3334,-0.308672,-0.021314,2.491124,154.55712,570.49132,1046.17281,1.144711284754944,110.55,49.21,0.84141944,-3.7045,8.1058,0.8465,3.1413,0.0088,0.0051,0.0173,0.0254,0.1034,0.1122,0.0564,0.0748,0.00432,0.0258,0.02145,0.05054,0.09486,0.30267,0.06327,0.16508,0.0289,0.0167,0.0228,0.0566,0.0832,0.0699,0.3391,0.3677,0.3534,0.1849,0.2452,0.2151,-0.276587,-0.017377,0.778436,271.10724,967.53359,1839.75213,1.3325260787545572,157.27,113.67,0.5155451,-3.542,8.694,0.7215,3.0013,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.3509861243394248,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,11.88,76.0
30,0.089,0.0698,0.0727,0.0411,0.0592,0.0372,0.0443,0.0418,0.1121,0.1229,0.06725,0.18461,0.03956,0.15083,0.03581,0.12279,0.0403,0.09191,0.11835,0.23256,0.2526,0.1981,0.2253,0.2063,0.1165,0.1614,0.168,0.1055,0.1367,0.1257,0.1187,0.1222,0.3182,0.3486,0.3334,-0.308672,-0.021314,2.491124,154.55712,570.49132,1046.17281,1.144711284754944,110.55,49.21,0.84141944,-3.7045,8.1058,0.8465,3.1413,0.0093,0.0062,0.0187,0.0277,0.1138,0.1181,0.0645,0.0844,0.00446,0.02818,0.01983,0.05695,0.08442,0.34606,0.06035,0.19627,0.0291,0.0196,0.0243,0.0588,0.0871,0.0729,0.3572,0.3708,0.364,0.2026,0.2651,0.2339,-0.276773,-0.007361,0.315236,206.23776,951.24788,1796.80535,1.3308901864025389,142.61,123.76,0.50143847,-3.1525,8.3157,0.5975,3.5387,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.3509861243394248,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,11.88,75.0
31,0.089,0.0698,0.0727,0.0411,0.0592,0.0372,0.0443,0.0418,0.1121,0.1229,0.06725,0.18461,0.03956,0.15083,0.03581,0.12279,0.0403,0.09191,0.11835,0.23256,0.2526,0.1981,0.2253,0.2063,0.1165,0.1614,0.168,0.1055,0.1367,0.1257,0.1187,0.1222,0.3182,0.3486,0.3334,-0.308672,-0.021314,2.491124,154.55712,570.49132,1046.17281,1.144711284754944,110.55,49.21,0.84141944,-3.7045,8.1058,0.8465,3.1413,0.0047,0.0039,0.0144,0.0204,0.0881,0.0889,0.0323,0.0448,0.00323,0.01555,0.01671,0.04785,0.07291,0.29334,0.0367,0.10765,0.0165,0.0139,0.0152,0.0507,0.0719,0.0613,0.3108,0.3136,0.3122,0.114,0.1579,0.136,-0.263497,-0.022689,0.225136,242.26986,1046.8173,2043.82792,1.3440761714750176,177.41,115.73,0.5255293,-3.6969,8.2631,0.827,2.9605,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.3509861243394248,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,11.88,77.0
32,0.089,0.0698,0.0727,0.0411,0.0592,0.0372,0.0443,0.0418,0.1121,0.1229,0.06725,0.18461,0.03956,0.15083,0.03581,0.12279,0.0403,0.09191,0.11835,0.23256,0.2526,0.1981,0.2253,0.2063,0.1165,0.1614,0.168,0.1055,0.1367,0.1257,0.1187,0.1222,0.3182,0.3486,0.3334,-0.308672,-0.021314,2.491124,154.55712,570.49132,1046.17281,1.144711284754944,110.55,49.21,0.84141944,-3.7045,8.1058,0.8465,3.1413,0.0071,0.0059,0.0165,0.0266,0.1019,0.1113,0.0453,0.0778,0.0039,0.02409,0.01748,0.05612,0.07308,0.34553,0.05113,0.15369,0.0232,0.0194,0.0213,0.0539,0.0867,0.0703,0.332,0.3627,0.3473,0.1477,0.2537,0.2007,-0.265452,-0.008008,0.881576,222.23716,977.00463,1857.07009,1.3371915816671733,157.4,116.19,0.54874181,-3.9848,8.4819,0.936,2.5993,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.3509861243394248,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,11.88,60.0
33,0.089,0.0698,0.0727,0.0411,0.0592,0.0372,0.0443,0.0418,0.1121,0.1229,0.06725,0.18461,0.03956,0.15083,0.03581,0.12279,0.0403,0.09191,0.11835,0.23256,0.2526,0.1981,0.2253,0.2063,0.1165,0.1614,0.168,0.1055,0.1367,0.1257,0.1187,0.1222,0.3182,0.3486,0.3334,-0.308672,-0.021314,2.491124,154.55712,570.49132,1046.17281,1.144711284754944,110.55,49.21,0.84141944,-3.7045,8.1058,0.8465,3.1413,0.0071,0.0059,0.0165,0.0266,0.1019,0.1113,0.0453,0.0778,0.0039,0.02409,0.01748,0.05612,0.07308,0.34553,0.05113,0.15369,0.0232,0.0194,0.0213,0.0539,0.0867,0.0703,0.332,0.3627,0.3473,0.1477,0.2537,0.2007,-0.265452,-0.008008,0.881576,222.23716,977.00463,1857.07009,1.3371915816671733,157.4,116.19,0.54874181,-3.9848,8.4819,0.936,2.5993,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.3709321405530617,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,11.88,84.0
34,0.089,0.0698,0.0727,0.0411,0.0592,0.0372,0.0443,0.0418,0.1121,0.1229,0.06725,0.18461,0.03956,0.15083,0.03581,0.12279,0.0403,0.09191,0.11835,0.23256,0.2526,0.1981,0.2253,0.2063,0.1165,0.1614,0.168,0.1055,0.1367,0.1257,0.1187,0.1222,0.3182,0.3486,0.3334,-0.308672,-0.021314,2.491124,154.55712,570.49132,1046.17281,1.144711284754944,110.55,49.21,0.84141944,-3.7045,8.1058,0.8465,3.1413,0.0259,0.0214,0.0223,0.0437,0.1245,0.1487,0.113,0.1599,0.00983,0.05805,0.0201,0.04981,0.06842,0.27862,0.07359,0.25291,0.0635,0.0523,0.0579,0.0545,0.1069,0.0807,0.3048,0.3638,0.3343,0.2766,0.3913,0.334,-0.309513,0.049342,0.326457,214.30128,1114.98311,2076.63365,1.416481497797964,78.49,233.73,0.35204373,-3.1898,11.1192,0.4575,2.2655,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.3509861243394248,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,11.88,68.0
35,0.089,0.0698,0.0727,0.0411,0.0592,0.0372,0.0443,0.0418,0.1121,0.1229,0.06725,0.18461,0.03956,0.15083,0.03581,0.12279,0.0403,0.09191,0.11835,0.23256,0.2526,0.1981,0.2253,0.2063,0.1165,0.1614,0.168,0.1055,0.1367,0.1257,0.1187,0.1222,0.3182,0.3486,0.3334,-0.308672,-0.021314,2.491124,154.55712,570.49132,1046.17281,1.144711284754944,110.55,49.21,0.84141944,-3.7045,8.1058,0.8465,3.1413,0.0259,0.0214,0.0223,0.0437,0.1245,0.1487,0.113,0.1599,0.00983,0.05805,0.0201,0.04981,0.06842,0.27862,0.07359,0.25291,0.0635,0.0523,0.0579,0.0545,0.1069,0.0807,0.3048,0.3638,0.3343,0.2766,0.3913,0.334,-0.309513,0.049342,0.326457,214.30128,1114.98311,2076.63365,1.416481497797964,78.49,233.73,0.35204373,-3.1898,11.1192,0.4575,2.2655,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.3709321405530617,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,11.88,85.0
36,0.0341,0.0402,0.0439,0.0331,0.0536,0.0357,0.0454,0.0662,0.0806,0.1174,0.02933,0.10472,0.02415,0.13489,0.02604,0.16477,0.04836,0.13941,0.08576,0.24759,0.1056,0.1244,0.115,0.136,0.1024,0.1192,0.1662,0.1105,0.1383,0.1406,0.2051,0.1729,0.2497,0.3638,0.3067,-0.275031,-0.011142,1.270671,166.20364,657.674,1244.4934,1.175433733155829,108.1,76.07,0.71181256,-4.2526,7.9108,1.143,2.703,0.0113,0.0061,0.0196,0.0278,0.1181,0.1183,0.0699,0.0835,0.00449,0.03363,0.02058,0.05809,0.08768,0.35018,0.0619,0.20722,0.0353,0.0189,0.0271,0.0609,0.0864,0.0737,0.3673,0.3681,0.3677,0.2173,0.2599,0.2386,-0.279197,-0.009695,0.204194,192.21118,878.52215,1644.23306,1.3040462877303949,143.57,102.45,0.51943863,-3.6004,8.7478,0.7409,2.9661,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.3509861243394248,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,11.88,91.0
37,0.0418,0.0504,0.0487,0.0287,0.073,0.033,0.0683,0.0816,0.0989,0.1366,0.02604,0.13652,0.01486,0.15905,0.01708,0.23843,0.0422,0.22302,0.07062,0.32278,0.119,0.1432,0.1311,0.1386,0.0817,0.1102,0.2078,0.0939,0.1508,0.1943,0.2321,0.2132,0.2813,0.3884,0.3348,-0.269707,0.016304,1.270087,135.1267,552.77955,1011.34191,1.1344947931521205,111.9,42.89,0.82899265,-3.2709,9.069,0.5898,3.1737,0.0113,0.0061,0.0196,0.0278,0.1181,0.1183,0.0699,0.0835,0.00449,0.03363,0.02058,0.05809,0.08768,0.35018,0.0619,0.20722,0.0353,0.0189,0.0271,0.0609,0.0864,0.0737,0.3673,0.3681,0.3677,0.2173,0.2599,0.2386,-0.279197,-0.009695,0.204194,192.21118,878.52215,1644.23306,1.3040462877303949,143.57,102.45,0.51943863,-3.6004,8.7478,0.7409,2.9661,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.3509861243394248,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,11.88,81.0
38,0.0418,0.0504,0.0487,0.0287,0.073,0.033,0.0683,0.0816,0.0989,0.1366,0.02604,0.13652,0.01486,0.15905,0.01708,0.23843,0.0422,0.22302,0.07062,0.32278,0.119,0.1432,0.1311,0.1386,0.0817,0.1102,0.2078,0.0939,0.1508,0.1943,0.2321,0.2132,0.2813,0.3884,0.3348,-0.269707,0.016304,1.270087,135.1267,552.77955,1011.34191,1.1344947931521205,111.9,42.89,0.82899265,-3.2709,9.069,0.5898,3.1737,0.0113,0.0061,0.0196,0.0278,0.1181,0.1183,0.0699,0.0835,0.00449,0.03363,0.02058,0.05809,0.08768,0.35018,0.0619,0.20722,0.0353,0.0189,0.0271,0.0609,0.0864,0.0737,0.3673,0.3681,0.3677,0.2173,0.2599,0.2386,-0.279197,-0.009695,0.204194,192.21118,878.52215,1644.23306,1.3040462877303949,143.57,102.45,0.51943863,-3.6004,8.7478,0.7409,2.9661,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.3509861243394248,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,11.88,88.0
39,0.0331,0.0358,0.0403,0.0347,0.0533,0.0343,0.0479,0.0573,0.0759,0.1073,0.03338,0.07988,0.03235,0.0974,0.03198,0.12855,0.05342,0.11567,0.09995,0.18315,0.1034,0.112,0.1077,0.1261,0.1085,0.1173,0.1664,0.1072,0.1368,0.1497,0.1791,0.1644,0.237,0.3352,0.2861,-0.300773,-0.020886,3.131131,335.35834,1261.42746,2674.14183,1.3539060579102822,173.24,179.99,0.64208591,-3.8296,8.0864,0.9068,3.1464,0.0113,0.0061,0.0196,0.0278,0.1181,0.1183,0.0699,0.0835,0.00449,0.03363,0.02058,0.05809,0.08768,0.35018,0.0619,0.20722,0.0353,0.0189,0.0271,0.0609,0.0864,0.0737,0.3673,0.3681,0.3677,0.2173,0.2599,0.2386,-0.279197,-0.009695,0.204194,192.21118,878.52215,1644.23306,1.3040462877303949,143.57,102.45,0.51943863,-3.6004,8.7478,0.7409,2.9661,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.3509861243394248,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,11.88,29.0
40,0.0331,0.0358,0.0403,0.0347,0.0533,0.0343,0.0479,0.0573,0.0759,0.1073,0.03338,0.07988,0.03235,0.0974,0.03198,0.12855,0.05342,0.11567,0.09995,0.18315,0.1034,0.112,0.1077,0.1261,0.1085,0.1173,0.1664,0.1072,0.1368,0.1497,0.1791,0.1644,0.237,0.3352,0.2861,-0.300773,-0.020886,3.131131,335.35834,1261.42746,2674.14183,1.3539060579102822,173.24,179.99,0.64208591,-3.8296,8.0864,0.9068,3.1464,0.0113,0.0061,0.0196,0.0278,0.1181,0.1183,0.0699,0.0835,0.00449,0.03363,0.02058,0.05809,0.08768,0.35018,0.0619,0.20722,0.0353,0.0189,0.0271,0.0609,0.0864,0.0737,0.3673,0.3681,0.3677,0.2173,0.2599,0.2386,-0.279197,-0.009695,0.204194,192.21118,878.52215,1644.23306,1.3040462877303949,143.57,102.45,0.51943863,-3.6004,8.7478,0.7409,2.9661,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.3709321405530617,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,11.88,82.0
41,0.085,0.0673,0.0752,0.0399,0.0567,0.0357,0.0423,0.0398,0.1099,0.1185,0.06399,0.18742,0.03795,0.16576,0.03393,0.12509,0.0378,0.09318,0.11262,0.24238,0.2467,0.1954,0.221,0.2182,0.1159,0.167,0.1647,0.1036,0.1341,0.1226,0.1154,0.119,0.319,0.3439,0.3315,-0.303859,-0.021161,3.152215,169.57176,623.8063,1151.44663,1.1741847168691522,131.64,43.04,0.97200501,-3.2085,8.7544,0.588,3.402,0.0113,0.0061,0.0196,0.0278,0.1181,0.1183,0.0699,0.0835,0.00449,0.03363,0.02058,0.05809,0.08768,0.35018,0.0619,0.20722,0.0353,0.0189,0.0271,0.0609,0.0864,0.0737,0.3673,0.3681,0.3677,0.2173,0.2599,0.2386,-0.279197,-0.009695,0.204194,192.21118,878.52215,1644.23306,1.3040462877303949,143.57,102.45,0.51943863,-3.6004,8.7478,0.7409,2.9661,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.3509861243394248,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,11.88,75.0
42,0.085,0.0673,0.0752,0.0399,0.0567,0.0357,0.0423,0.0398,0.1099,0.1185,0.06399,0.18742,0.03795,0.16576,0.03393,0.12509,0.0378,0.09318,0.11262,0.24238,0.2467,0.1954,0.221,0.2182,0.1159,0.167,0.1647,0.1036,0.1341,0.1226,0.1154,0.119,0.319,0.3439,0.3315,-0.303859,-0.021161,3.152215,169.57176,623.8063,1151.44663,1.1741847168691522,131.64,43.04,0.97200501,-3.2085,8.7544,0.588,3.402,0.0113,0.0061,0.0196,0.0278,0.1181,0.1183,0.0699,0.0835,0.00449,0.03363,0.02058,0.05809,0.08768,0.35018,0.0619,0.20722,0.0353,0.0189,0.0271,0.0609,0.0864,0.0737,0.3673,0.3681,0.3677,0.2173,0.2599,0.2386,-0.279197,-0.009695,0.204194,192.21118,878.52215,1644.23306,1.3040462877303949,143.57,102.45,0.51943863,-3.6004,8.7478,0.7409,2.9661,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.3709321405530617,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,11.88,83.0
43,0.0742,0.0324,0.023,0.0235,0.0185,0.0204,0.1069,0.0772,0.0811,0.0593,0.02353,0.25251,0.01704,0.07821,0.01478,0.06305,0.056,0.36396,0.04303,0.27586,0.2452,0.1071,0.1761,0.0759,0.0776,0.0768,0.0612,0.0673,0.0643,0.3534,0.255,0.3042,0.2678,0.1959,0.2319,-0.266254,-0.015081,0.4129,189.21054,835.45787,1584.82817,1.2709222273471519,123.33,110.62,0.50045569,-3.4624,8.7156,0.6878,3.2066,0.0141,0.0049,0.0182,0.0274,0.1085,0.1182,0.0674,0.0828,0.00351,0.04218,0.0198,0.05469,0.08525,0.32552,0.05976,0.20215,0.044,0.0152,0.0296,0.057,0.0859,0.0715,0.3395,0.3698,0.3546,0.2108,0.2592,0.235,-0.278935,-0.008898,0.248755,234.29092,1071.96455,2095.01922,1.3538512736651913,130.52,169.66,0.43670565,-3.2835,9.6527,0.5585,2.7112,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.3709321405530617,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,10.33,89.0
44,0.0742,0.0324,0.023,0.0235,0.0185,0.0204,0.1069,0.0772,0.0811,0.0593,0.02353,0.25251,0.01704,0.07821,0.01478,0.06305,0.056,0.36396,0.04303,0.27586,0.2452,0.1071,0.1761,0.0759,0.0776,0.0768,0.0612,0.0673,0.0643,0.3534,0.255,0.3042,0.2678,0.1959,0.2319,-0.266254,-0.015081,0.4129,189.21054,835.45787,1584.82817,1.2709222273471519,123.33,110.62,0.50045569,-3.4624,8.7156,0.6878,3.2066,0.0064,0.0053,0.0165,0.0277,0.1038,0.117,0.0471,0.0871,0.00317,0.02248,0.01654,0.05831,0.06989,0.3674,0.05205,0.16679,0.0208,0.0174,0.0191,0.0539,0.0906,0.0723,0.3397,0.3827,0.3612,0.1542,0.285,0.2196,-0.258471,-3e-05,0.750821,264.3169,1176.12207,2312.41112,1.3907793775601756,155.37,173.98,0.47535865,-3.1839,8.3389,0.6078,3.5124,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.3709321405530617,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,10.33,88.0
45,0.0742,0.0324,0.023,0.0235,0.0185,0.0204,0.1069,0.0772,0.0811,0.0593,0.02353,0.25251,0.01704,0.07821,0.01478,0.06305,0.056,0.36396,0.04303,0.27586,0.2452,0.1071,0.1761,0.0759,0.0776,0.0768,0.0612,0.0673,0.0643,0.3534,0.255,0.3042,0.2678,0.1959,0.2319,-0.266254,-0.015081,0.4129,189.21054,835.45787,1584.82817,1.2709222273471519,123.33,110.62,0.50045569,-3.4624,8.7156,0.6878,3.2066,0.011,0.0039,0.0163,0.0249,0.097,0.1122,0.0554,0.0739,0.00319,0.03252,0.02059,0.04834,0.09282,0.28713,0.06115,0.16388,0.0362,0.0127,0.0244,0.0538,0.082,0.0679,0.3194,0.3696,0.3445,0.1823,0.2435,0.2129,-0.276214,-0.016679,0.96287,313.18698,1160.99668,2290.36445,1.3816895000450897,148.23,176.88,0.44087648,-3.1835,10.8215,0.4683,2.3125,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.3709321405530617,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,10.33,87.0
46,0.0742,0.0324,0.023,0.0235,0.0185,0.0204,0.1069,0.0772,0.0811,0.0593,0.02353,0.25251,0.01704,0.07821,0.01478,0.06305,0.056,0.36396,0.04303,0.27586,0.2452,0.1071,0.1761,0.0759,0.0776,0.0768,0.0612,0.0673,0.0643,0.3534,0.255,0.3042,0.2678,0.1959,0.2319,-0.266254,-0.015081,0.4129,189.21054,835.45787,1584.82817,1.2709222273471519,123.33,110.62,0.50045569,-3.4624,8.7156,0.6878,3.2066,0.016,0.0034,0.0179,0.0243,0.1037,0.1116,0.0702,0.0692,0.00316,0.04157,0.02274,0.04643,0.10444,0.26954,0.06481,0.18257,0.0513,0.0108,0.0311,0.0573,0.0779,0.0676,0.3327,0.358,0.3453,0.2253,0.2221,0.2237,-0.289323,-0.023891,1.4754,302.28888,1185.21931,2327.49979,1.3954731789277923,158.75,173.14,0.46511715,-3.747,8.3014,0.8457,2.926,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.3709321405530617,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,10.33,85.0
47,0.0742,0.0324,0.023,0.0235,0.0185,0.0204,0.1069,0.0772,0.0811,0.0593,0.02353,0.25251,0.01704,0.07821,0.01478,0.06305,0.056,0.36396,0.04303,0.27586,0.2452,0.1071,0.1761,0.0759,0.0776,0.0768,0.0612,0.0673,0.0643,0.3534,0.255,0.3042,0.2678,0.1959,0.2319,-0.266254,-0.015081,0.4129,189.21054,835.45787,1584.82817,1.2709222273471519,123.33,110.62,0.50045569,-3.4624,8.7156,0.6878,3.2066,0.0082,0.005,0.0146,0.0275,0.0814,0.1192,0.0415,0.0839,0.00336,0.02653,0.01842,0.04752,0.07992,0.26508,0.05624,0.1352,0.0262,0.0161,0.0211,0.0468,0.0881,0.0675,0.2613,0.3823,0.3218,0.1333,0.269,0.2012,-0.271542,-0.006594,0.751409,264.3169,1176.01001,2313.02897,1.3903992102826193,156.29,173.03,0.47256802,-3.3727,8.482,0.6706,3.2548,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.3709321405530617,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,10.33,95.0
