,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
59,0.0726,0.0468,0.0201,0.0216,0.0197,0.0202,0.096,0.0613,0.0836,0.1303,0.03209,0.22371,0.01483,0.06199,-0.271346,-0.000339,3.06725,142.15734,643.83934,1205.36627,1.17548,120.89,59.4,0.84956383,-2.5197,8.7487,0.3629,4.0351,0.0141,0.0049,0.0182,0.0274,0.1085,0.1182,0.0674,0.0828,0.00351,0.04218,0.0198,0.05469,0.08525,0.32552,0.05976,0.20215,0.044,0.0152,0.0296,0.057,0.0859,0.0715,0.3395,0.3698,0.3546,0.2108,0.2592,0.235,-0.278935,-0.008898,0.248755,234.29092,1071.96455,2095.01922,1.35385,130.52,169.66,0.43670565,-3.2835,9.6527,0.5585,2.7112,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.37093,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,0,96
60,0.0661,0.0358,0.018,0.0181,0.011,0.0117,0.0791,0.0373,0.0792,0.0961,0.01774,0.25944,0.00895,0.07055,-0.246105,0.00705,1.317567,193.24384,836.63323,1694.40562,1.21723,129.5,104.78,0.58698224,-3.4238,9.5468,0.6139,2.8861,0.0141,0.0049,0.0182,0.0274,0.1085,0.1182,0.0674,0.0828,0.00351,0.04218,0.0198,0.05469,0.08525,0.32552,0.05976,0.20215,0.044,0.0152,0.0296,0.057,0.0859,0.0715,0.3395,0.3698,0.3546,0.2108,0.2592,0.235,-0.278935,-0.008898,0.248755,234.29092,1071.96455,2095.01922,1.35385,130.52,169.66,0.43670565,-3.2835,9.6527,0.5585,2.7112,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.37093,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,0,97
61,0.0846,0.0271,0.0152,0.0228,0.0171,0.0194,0.0171,0.0194,0.0171,0.0194,0.0235,0.27992,0.01978,0.05017,-0.261935,-0.026795,0.76693,159.18456,706.99127,1359.91558,1.19103,116.04,81.94,0.54525603,-3.3513,9.5317,0.5892,2.9426,0.0141,0.0049,0.0182,0.0274,0.1085,0.1182,0.0674,0.0828,0.00351,0.04218,0.0198,0.05469,0.08525,0.32552,0.05976,0.20215,0.044,0.0152,0.0296,0.057,0.0859,0.0715,0.3395,0.3698,0.3546,0.2108,0.2592,0.235,-0.278935,-0.008898,0.248755,234.29092,1071.96455,2095.01922,1.35385,130.52,169.66,0.43670565,-3.2835,9.6527,0.5585,2.7112,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.37093,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,0,99
62,0.0322,0.0333,0.0289,0.0113,0.0282,0.007,0.0778,0.037,0.062,0.0577,0.02886,0.10927,0.00975,0.09809,-0.262743,-0.023628,2.923826,221.25394,911.52548,1856.15885,1.24798,151.82,103.43,0.68202951,-2.621,12.1646,0.2824,3.0217,0.0141,0.0049,0.0182,0.0274,0.1085,0.1182,0.0674,0.0828,0.00351,0.04218,0.0198,0.05469,0.08525,0.32552,0.05976,0.20215,0.044,0.0152,0.0296,0.057,0.0859,0.0715,0.3395,0.3698,0.3546,0.2108,0.2592,0.235,-0.278935,-0.008898,0.248755,234.29092,1071.96455,2095.01922,1.35385,130.52,169.66,0.43670565,-3.2835,9.6527,0.5585,2.7112,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.37093,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,0,97
63,0.037,0.0228,0.0231,0.0119,0.0121,0.01,0.076,0.0379,0.0674,0.0409,0.01479,0.14757,0.00772,0.09208,-0.243983,-0.01281,1.245949,269.3398,1103.58915,2340.29345,1.29462,156.19,152.84,0.49993045,-3.1356,8.0918,0.6075,3.5643,0.0141,0.0049,0.0182,0.0274,0.1085,0.1182,0.0674,0.0828,0.00351,0.04218,0.0198,0.05469,0.08525,0.32552,0.05976,0.20215,0.044,0.0152,0.0296,0.057,0.0859,0.0715,0.3395,0.3698,0.3546,0.2108,0.2592,0.235,-0.278935,-0.008898,0.248755,234.29092,1071.96455,2095.01922,1.35385,130.52,169.66,0.43670565,-3.2835,9.6527,0.5585,2.7112,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.37093,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,0,99
64,0.0383,0.0201,0.0292,0.0145,0.0198,0.0174,0.0896,0.0441,0.0791,0.0363,0.01198,0.15228,0.00861,0.11605,-0.24462,-0.00735,1.076791,207.27042,904.77238,1844.61222,1.2439,125.85,127.51,0.49656524,-3.156,8.6546,0.5754,3.5273,0.0141,0.0049,0.0182,0.0274,0.1085,0.1182,0.0674,0.0828,0.00351,0.04218,0.0198,0.05469,0.08525,0.32552,0.05976,0.20215,0.044,0.0152,0.0296,0.057,0.0859,0.0715,0.3395,0.3698,0.3546,0.2108,0.2592,0.235,-0.278935,-0.008898,0.248755,234.29092,1071.96455,2095.01922,1.35385,130.52,169.66,0.43670565,-3.2835,9.6527,0.5585,2.7112,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.37093,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,0,99
65,0.0597,0.0305,0.0262,0.0225,0.0196,0.0397,0.1046,0.0431,0.0903,0.081,0.01107,0.24071,0.00818,0.10586,-0.244002,0.021099,1.361191,171.23832,775.29422,1544.11859,1.20004,97.4,119.7,0.50132645,-2.8868,8.9679,0.4646,3.6145,0.0141,0.0049,0.0182,0.0274,0.1085,0.1182,0.0674,0.0828,0.00351,0.04218,0.0198,0.05469,0.08525,0.32552,0.05976,0.20215,0.044,0.0152,0.0296,0.057,0.0859,0.0715,0.3395,0.3698,0.3546,0.2108,0.2592,0.235,-0.278935,-0.008898,0.248755,234.29092,1071.96455,2095.01922,1.35385,130.52,169.66,0.43670565,-3.2835,9.6527,0.5585,2.7112,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.37093,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,0,98
66,0.0742,0.0324,0.023,0.0235,0.0185,0.0204,0.1069,0.0772,0.0811,0.0593,0.02353,0.25251,0.01704,0.07821,-0.266254,-0.015081,0.4129,189.21054,835.45787,1584.82817,1.27092,123.33,110.62,0.50045569,-3.4624,8.7156,0.6878,3.2066,0.0189,0.0075,0.0088,0.0244,0.036,0.0973,0.0228,0.0884,0.00416,0.05136,0.01363,0.02391,0.05432,0.0977,0.04938,0.06188,0.0534,0.021,0.0372,0.0249,0.0688,0.0468,0.1016,0.2742,0.1879,0.0643,0.2492,0.1568,-0.294295,0.026263,0.943,278.34348,1271.96958,2477.94689,1.43636,158.39,197.8,0.44621879,-3.2672,11.2793,0.4732,2.2134,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.37093,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,0,98
67,0.0742,0.0324,0.023,0.0235,0.0185,0.0204,0.1069,0.0772,0.0811,0.0593,0.02353,0.25251,0.01704,0.07821,-0.266254,-0.015081,0.4129,189.21054,835.45787,1584.82817,1.27092,123.33,110.62,0.50045569,-3.4624,8.7156,0.6878,3.2066,0.0289,0.0166,0.0195,0.0418,0.1153,0.1467,0.1051,0.1537,0.00775,0.06675,0.01957,0.04516,0.06871,0.26655,0.07197,0.24313,0.0726,0.0416,0.0571,0.0491,0.1051,0.0771,0.2898,0.369,0.3294,0.2644,0.3865,0.3254,-0.307465,0.047157,0.268758,240.33856,1125.23891,2243.19826,1.35784,64.18,250.91,0.32088681,-3.1936,11.0446,0.4617,2.2921,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.37093,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,0,99
68,0.2269,0.0349,0.0425,0.1245,0.0736,0.2118,0.02798,-0.08129,0.09969,-0.01523,0.16962,-0.02636,0.4896,0.0754,-0.348363,0.024874,1.32034,145.15668,666.8635,1228.13771,1.202416089,102.14,84.6,0.5377,-4.4944,12.6124,0.8008,-0.3582,0.019,-0.0078,-0.0005,0.00155,0.00188,-0.00022,-5.00E-05,0.00335,0.00334,0.01445,0.01648,-0.00037,-0.01044,0.0041,0.006,0.005,-0.0001,-0.0009,-0.0005,0.0072,0.0128,0.01,0.0358,0.0554,0.0456,-0.0226,-0.0014,-0.012,-0.285887,0.008921,0.6218,388.4566,1549.79978,3288.20325,1.449280229,168.01,265.97,0.3978,-3.7682,9.3483,0.7594,1.3418,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,1,97
69,0.2269,0.0349,0.0425,0.1245,0.0736,0.2118,0.02798,-0.08129,0.09969,-0.01523,0.16962,-0.02636,0.4896,0.0754,-0.348363,0.024874,1.32034,145.15668,666.8635,1228.13771,1.202416089,102.14,84.6,0.5377,-4.4944,12.6124,0.8008,-0.3582,0.019,-0.0078,-0.0005,0.00155,0.00188,-0.00022,-5.00E-05,0.00335,0.00334,0.01445,0.01648,-0.00037,-0.01044,0.0041,0.006,0.005,-0.0001,-0.0009,-0.0005,0.0072,0.0128,0.01,0.0358,0.0554,0.0456,-0.0226,-0.0014,-0.012,-0.285887,0.008921,0.6218,388.4566,1549.79978,3288.20325,1.449280229,168.01,265.97,0.3978,-3.7682,9.3483,0.7594,1.3418,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.370932141,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,1,97
70,0.2269,0.0349,0.0425,0.1245,0.0736,0.2118,0.02798,-0.08129,0.09969,-0.01523,0.16962,-0.02636,0.4896,0.0754,-0.348363,0.024874,1.32034,145.15668,666.8635,1228.13771,1.202416089,102.14,84.6,0.5377,-4.4944,12.6124,0.8008,-0.3582,0.019,-0.0078,-0.0005,0.00155,0.00188,-0.00022,-5.00E-05,0.00335,0.00334,0.01445,0.01648,-0.00037,-0.01044,0.0041,0.006,0.005,-0.0001,-0.0009,-0.0005,0.0072,0.0128,0.01,0.0358,0.0554,0.0456,-0.0226,-0.0014,-0.012,-0.285887,0.008921,0.6218,388.4566,1549.79978,3288.20325,1.449280229,168.01,265.97,0.3978,-3.7682,9.3483,0.7594,1.3418,-0.247552,-0.022351,0.488462,639.72002,2046.12369,5163.15288,1.416351682,227.19,345.79,0.36256337,-3.6545,7.1411,0.9351,2.385,1,96
71,0.2353,-0.0163,0.0472,0.0046,0.0434,0.0049,-0.01688,0.34407,0.00475,0.06908,0.0051,0.06345,0.7517,-0.052,-0.281452,-0.042182,2.028446,239.24438,984.02685,1972.0265,1.29394056,101.48,174.08,0.6461,-4.2018,8.5165,1.0365,1.4625,0.019,-0.0078,-0.0005,0.00155,0.00188,-0.00022,-5.00E-05,0.00335,0.00334,0.01445,0.01648,-0.00037,-0.01044,0.0041,0.006,0.005,-0.0001,-0.0009,-0.0005,0.0072,0.0128,0.01,0.0358,0.0554,0.0456,-0.0226,-0.0014,-0.012,-0.285887,0.008921,0.6218,388.4566,1549.79978,3288.20325,1.449280229,168.01,265.97,0.3978,-3.7682,9.3483,0.7594,1.3418,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,1,97
72,0.2353,-0.0163,0.0472,0.0046,0.0434,0.0049,-0.01688,0.34407,0.00475,0.06908,0.0051,0.06345,0.7517,-0.052,-0.281452,-0.042182,2.028446,239.24438,984.02685,1972.0265,1.29394056,101.48,174.08,0.6461,-4.2018,8.5165,1.0365,1.4625,0.019,-0.0078,-0.0005,0.00155,0.00188,-0.00022,-5.00E-05,0.00335,0.00334,0.01445,0.01648,-0.00037,-0.01044,0.0041,0.006,0.005,-0.0001,-0.0009,-0.0005,0.0072,0.0128,0.01,0.0358,0.0554,0.0456,-0.0226,-0.0014,-0.012,-0.285887,0.008921,0.6218,388.4566,1549.79978,3288.20325,1.449280229,168.01,265.97,0.3978,-3.7682,9.3483,0.7594,1.3418,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.370932141,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,1,98
73,0.2353,-0.0163,0.0472,0.0046,0.0434,0.0049,-0.01688,0.34407,0.00475,0.06908,0.0051,0.06345,0.7517,-0.052,-0.281452,-0.042182,2.028446,239.24438,984.02685,1972.0265,1.29394056,101.48,174.08,0.6461,-4.2018,8.5165,1.0365,1.4625,0.019,-0.0078,-0.0005,0.00155,0.00188,-0.00022,-5.00E-05,0.00335,0.00334,0.01445,0.01648,-0.00037,-0.01044,0.0041,0.006,0.005,-0.0001,-0.0009,-0.0005,0.0072,0.0128,0.01,0.0358,0.0554,0.0456,-0.0226,-0.0014,-0.012,-0.285887,0.008921,0.6218,388.4566,1549.79978,3288.20325,1.449280229,168.01,265.97,0.3978,-3.7682,9.3483,0.7594,1.3418,-0.247552,-0.022351,0.488462,639.72002,2046.12369,5163.15288,1.416351682,227.19,345.79,0.36256337,-3.6545,7.1411,0.9351,2.385,1,97
74,0.221,0.0289,0.0425,0.1423,0.0425,0.1423,0.01895,-0.05301,0.09334,-0.0102,0.09335,-0.0102,0.4767,0.0623,-0.344014,0.049288,1.321358,217.26256,957.05316,1903.23563,1.288616133,82.64,185.36,0.3784,-4.0683,12.6126,0.6561,-0.2399,0.019,-0.0078,-0.0005,0.00155,0.00188,-0.00022,-5.00E-05,0.00335,0.00334,0.01445,0.01648,-0.00037,-0.01044,0.0041,0.006,0.005,-0.0001,-0.0009,-0.0005,0.0072,0.0128,0.01,0.0358,0.0554,0.0456,-0.0226,-0.0014,-0.012,-0.285887,0.008921,0.6218,388.4566,1549.79978,3288.20325,1.449280229,168.01,265.97,0.3978,-3.7682,9.3483,0.7594,1.3418,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,1,95
75,0.221,0.0289,0.0425,0.1423,0.0425,0.1423,0.01895,-0.05301,0.09334,-0.0102,0.09335,-0.0102,0.4767,0.0623,-0.344014,0.049288,1.321358,217.26256,957.05316,1903.23563,1.288616133,82.64,185.36,0.3784,-4.0683,12.6126,0.6561,-0.2399,0.019,-0.0078,-0.0005,0.00155,0.00188,-0.00022,-5.00E-05,0.00335,0.00334,0.01445,0.01648,-0.00037,-0.01044,0.0041,0.006,0.005,-0.0001,-0.0009,-0.0005,0.0072,0.0128,0.01,0.0358,0.0554,0.0456,-0.0226,-0.0014,-0.012,-0.285887,0.008921,0.6218,388.4566,1549.79978,3288.20325,1.449280229,168.01,265.97,0.3978,-3.7682,9.3483,0.7594,1.3418,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.370932141,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,1,98
76,0.221,0.0289,0.0425,0.1423,0.0425,0.1423,0.01895,-0.05301,0.09334,-0.0102,0.09335,-0.0102,0.4767,0.0623,-0.344014,0.049288,1.321358,217.26256,957.05316,1903.23563,1.288616133,82.64,185.36,0.3784,-4.0683,12.6126,0.6561,-0.2399,0.019,-0.0078,-0.0005,0.00155,0.00188,-0.00022,-5.00E-05,0.00335,0.00334,0.01445,0.01648,-0.00037,-0.01044,0.0041,0.006,0.005,-0.0001,-0.0009,-0.0005,0.0072,0.0128,0.01,0.0358,0.0554,0.0456,-0.0226,-0.0014,-0.012,-0.285887,0.008921,0.6218,388.4566,1549.79978,3288.20325,1.449280229,168.01,265.97,0.3978,-3.7682,9.3483,0.7594,1.3418,-0.247552,-0.022351,0.488462,639.72002,2046.12369,5163.15288,1.416351682,227.19,345.79,0.36256337,-3.6545,7.1411,0.9351,2.385,1,98
77,0.0601,0.0266,0.0174,0.0824,0.0174,0.0824,0.03806,-0.00058,0.11788,-0.00017,0.11788,-0.00017,0.1692,0.0749,-0.335552,-0.051718,1.044006,147.1311,603.07986,1122.41831,1.154660225,92.44,76.44,0.5615,-5.2598,9.6698,1.4305,-0.0096,0.019,-0.0078,-0.0005,0.00155,0.00188,-0.00022,-5.00E-05,0.00335,0.00334,0.01445,0.01648,-0.00037,-0.01044,0.0041,0.006,0.005,-0.0001,-0.0009,-0.0005,0.0072,0.0128,0.01,0.0358,0.0554,0.0456,-0.0226,-0.0014,-0.012,-0.285887,0.008921,0.6218,388.4566,1549.79978,3288.20325,1.449280229,168.01,265.97,0.3978,-3.7682,9.3483,0.7594,1.3418,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,1,96
78,0.0601,0.0266,0.0174,0.0824,0.0174,0.0824,0.03806,-0.00058,0.11788,-0.00017,0.11788,-0.00017,0.1692,0.0749,-0.335552,-0.051718,1.044006,147.1311,603.07986,1122.41831,1.154660225,92.44,76.44,0.5615,-5.2598,9.6698,1.4305,-0.0096,0.019,-0.0078,-0.0005,0.00155,0.00188,-0.00022,-5.00E-05,0.00335,0.00334,0.01445,0.01648,-0.00037,-0.01044,0.0041,0.006,0.005,-0.0001,-0.0009,-0.0005,0.0072,0.0128,0.01,0.0358,0.0554,0.0456,-0.0226,-0.0014,-0.012,-0.285887,0.008921,0.6218,388.4566,1549.79978,3288.20325,1.449280229,168.01,265.97,0.3978,-3.7682,9.3483,0.7594,1.3418,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.370932141,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,1,98
79,0.0601,0.0266,0.0174,0.0824,0.0174,0.0824,0.03806,-0.00058,0.11788,-0.00017,0.11788,-0.00017,0.1692,0.0749,-0.335552,-0.051718,1.044006,147.1311,603.07986,1122.41831,1.154660225,92.44,76.44,0.5615,-5.2598,9.6698,1.4305,-0.0096,0.019,-0.0078,-0.0005,0.00155,0.00188,-0.00022,-5.00E-05,0.00335,0.00334,0.01445,0.01648,-0.00037,-0.01044,0.0041,0.006,0.005,-0.0001,-0.0009,-0.0005,0.0072,0.0128,0.01,0.0358,0.0554,0.0456,-0.0226,-0.0014,-0.012,-0.285887,0.008921,0.6218,388.4566,1549.79978,3288.20325,1.449280229,168.01,265.97,0.3978,-3.7682,9.3483,0.7594,1.3418,-0.247552,-0.022351,0.488462,639.72002,2046.12369,5163.15288,1.416351682,227.19,345.79,0.36256337,-3.6545,7.1411,0.9351,2.385,1,93
80,0.2269,0.0349,0.0425,0.1245,0.0736,0.2118,0.02798,-0.08129,0.09969,-0.01523,0.16962,-0.02636,0.4896,0.0754,-0.348363,0.024874,1.32034,145.15668,666.8635,1228.13771,1.202416089,102.14,84.6,0.5377,-4.4944,12.6124,0.8008,-0.3582,0.1652,0.1832,0.1678,0.01289,0.0027,0.01859,0.01246,0.03011,0.01101,0.10523,0.08347,0.10686,0.07439,0.0154,0.0468,0.0311,0.0709,0.0674,0.0692,0.0626,0.1093,0.086,0.475,0.3818,0.4284,0.4233,0.3878,0.4056,-0.320275,0.034138,0.717556,146.14144,687.46667,1205.0669,1.255336292,103.87,88.64,0.5547,-3.8727,11.7756,0.6368,0.4061,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,1,81
81,0.2269,0.0349,0.0425,0.1245,0.0736,0.2118,0.02798,-0.08129,0.09969,-0.01523,0.16962,-0.02636,0.4896,0.0754,-0.348363,0.024874,1.32034,145.15668,666.8635,1228.13771,1.202416089,102.14,84.6,0.5377,-4.4944,12.6124,0.8008,-0.3582,0.1652,0.1832,0.1678,0.01289,0.0027,0.01859,0.01246,0.03011,0.01101,0.10523,0.08347,0.10686,0.07439,0.0154,0.0468,0.0311,0.0709,0.0674,0.0692,0.0626,0.1093,0.086,0.475,0.3818,0.4284,0.4233,0.3878,0.4056,-0.320275,0.034138,0.717556,146.14144,687.46667,1205.0669,1.255336292,103.87,88.64,0.5547,-3.8727,11.7756,0.6368,0.4061,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.370932141,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,1,93
82,0.2269,0.0349,0.0425,0.1245,0.0736,0.2118,0.02798,-0.08129,0.09969,-0.01523,0.16962,-0.02636,0.4896,0.0754,-0.348363,0.024874,1.32034,145.15668,666.8635,1228.13771,1.202416089,102.14,84.6,0.5377,-4.4944,12.6124,0.8008,-0.3582,0.1652,0.1832,0.1678,0.01289,0.0027,0.01859,0.01246,0.03011,0.01101,0.10523,0.08347,0.10686,0.07439,0.0154,0.0468,0.0311,0.0709,0.0674,0.0692,0.0626,0.1093,0.086,0.475,0.3818,0.4284,0.4233,0.3878,0.4056,-0.320275,0.034138,0.717556,146.14144,687.46667,1205.0669,1.255336292,103.87,88.64,0.5547,-3.8727,11.7756,0.6368,0.4061,-0.247552,-0.022351,0.488462,639.72002,2046.12369,5163.15288,1.416351682,227.19,345.79,0.36256337,-3.6545,7.1411,0.9351,2.385,1,95
83,0.2353,-0.0163,0.0472,0.0046,0.0434,0.0049,-0.01688,0.34407,0.00475,0.06908,0.0051,0.06345,0.7517,-0.052,-0.281452,-0.042182,2.028446,239.24438,984.02685,1972.0265,1.29394056,101.48,174.08,0.6461,-4.2018,8.5165,1.0365,1.4625,0.1652,0.1832,0.1678,0.01289,0.0027,0.01859,0.01246,0.03011,0.01101,0.10523,0.08347,0.10686,0.07439,0.0154,0.0468,0.0311,0.0709,0.0674,0.0692,0.0626,0.1093,0.086,0.475,0.3818,0.4284,0.4233,0.3878,0.4056,-0.320275,0.034138,0.717556,146.14144,687.46667,1205.0669,1.255336292,103.87,88.64,0.5547,-3.8727,11.7756,0.6368,0.4061,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,1,80
84,0.2353,-0.0163,0.0472,0.0046,0.0434,0.0049,-0.01688,0.34407,0.00475,0.06908,0.0051,0.06345,0.7517,-0.052,-0.281452,-0.042182,2.028446,239.24438,984.02685,1972.0265,1.29394056,101.48,174.08,0.6461,-4.2018,8.5165,1.0365,1.4625,0.1652,0.1832,0.1678,0.01289,0.0027,0.01859,0.01246,0.03011,0.01101,0.10523,0.08347,0.10686,0.07439,0.0154,0.0468,0.0311,0.0709,0.0674,0.0692,0.0626,0.1093,0.086,0.475,0.3818,0.4284,0.4233,0.3878,0.4056,-0.320275,0.034138,0.717556,146.14144,687.46667,1205.0669,1.255336292,103.87,88.64,0.5547,-3.8727,11.7756,0.6368,0.4061,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.370932141,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,1,89
85,0.2353,-0.0163,0.0472,0.0046,0.0434,0.0049,-0.01688,0.34407,0.00475,0.06908,0.0051,0.06345,0.7517,-0.052,-0.281452,-0.042182,2.028446,239.24438,984.02685,1972.0265,1.29394056,101.48,174.08,0.6461,-4.2018,8.5165,1.0365,1.4625,0.1652,0.1832,0.1678,0.01289,0.0027,0.01859,0.01246,0.03011,0.01101,0.10523,0.08347,0.10686,0.07439,0.0154,0.0468,0.0311,0.0709,0.0674,0.0692,0.0626,0.1093,0.086,0.475,0.3818,0.4284,0.4233,0.3878,0.4056,-0.320275,0.034138,0.717556,146.14144,687.46667,1205.0669,1.255336292,103.87,88.64,0.5547,-3.8727,11.7756,0.6368,0.4061,-0.247552,-0.022351,0.488462,639.72002,2046.12369,5163.15288,1.416351682,227.19,345.79,0.36256337,-3.6545,7.1411,0.9351,2.385,1,93
86,0.0601,0.0266,0.0174,0.0824,0.0174,0.0824,0.03806,-0.00058,0.11788,-0.00017,0.11788,-0.00017,0.1692,0.0749,-0.335552,-0.051718,1.044006,147.1311,603.07986,1122.41831,1.154660225,92.44,76.44,0.5615,-5.2598,9.6698,1.4305,-0.0096,0.1652,0.1832,0.1678,0.01289,0.0027,0.01859,0.01246,0.03011,0.01101,0.10523,0.08347,0.10686,0.07439,0.0154,0.0468,0.0311,0.0709,0.0674,0.0692,0.0626,0.1093,0.086,0.475,0.3818,0.4284,0.4233,0.3878,0.4056,-0.320275,0.034138,0.717556,146.14144,687.46667,1205.0669,1.255336292,103.87,88.64,0.5547,-3.8727,11.7756,0.6368,0.4061,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,1,83
87,0.0601,0.0266,0.0174,0.0824,0.0174,0.0824,0.03806,-0.00058,0.11788,-0.00017,0.11788,-0.00017,0.1692,0.0749,-0.335552,-0.051718,1.044006,147.1311,603.07986,1122.41831,1.154660225,92.44,76.44,0.5615,-5.2598,9.6698,1.4305,-0.0096,0.1652,0.1832,0.1678,0.01289,0.0027,0.01859,0.01246,0.03011,0.01101,0.10523,0.08347,0.10686,0.07439,0.0154,0.0468,0.0311,0.0709,0.0674,0.0692,0.0626,0.1093,0.086,0.475,0.3818,0.4284,0.4233,0.3878,0.4056,-0.320275,0.034138,0.717556,146.14144,687.46667,1205.0669,1.255336292,103.87,88.64,0.5547,-3.8727,11.7756,0.6368,0.4061,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.370932141,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,1,87
88,0.0601,0.0266,0.0174,0.0824,0.0174,0.0824,0.03806,-0.00058,0.11788,-0.00017,0.11788,-0.00017,0.1692,0.0749,-0.335552,-0.051718,1.044006,147.1311,603.07986,1122.41831,1.154660225,92.44,76.44,0.5615,-5.2598,9.6698,1.4305,-0.0096,0.1652,0.1832,0.1678,0.01289,0.0027,0.01859,0.01246,0.03011,0.01101,0.10523,0.08347,0.10686,0.07439,0.0154,0.0468,0.0311,0.0709,0.0674,0.0692,0.0626,0.1093,0.086,0.475,0.3818,0.4284,0.4233,0.3878,0.4056,-0.320275,0.034138,0.717556,146.14144,687.46667,1205.0669,1.255336292,103.87,88.64,0.5547,-3.8727,11.7756,0.6368,0.4061,-0.247552,-0.022351,0.488462,639.72002,2046.12369,5163.15288,1.416351682,227.19,345.79,0.36256337,-3.6545,7.1411,0.9351,2.385,1,92
89,0.2269,0.0349,0.0425,0.1245,0.0736,0.2118,0.02798,-0.08129,0.09969,-0.01523,0.16962,-0.02636,0.4896,0.0754,-0.348363,0.024874,1.32034,145.15668,666.8635,1228.13771,1.202416089,102.14,84.6,0.5377,-4.4944,12.6124,0.8008,-0.3582,0.0049,-0.0014,-0.0009,-4.00E-05,-8.00E-05,0.00122,0.00264,0.00243,0.00437,0.00362,0.00767,-0.00068,-0.00185,-0.0002,-0.0001,-0.0002,0.0056,0.0047,0.0052,0.0093,0.0095,0.0094,0.0164,0.0141,0.0152,-0.004,-0.0026,-0.0033,-0.285185,0.010071,0.337894,402.48321,1600.2178,3430.65962,1.454710428,155.71,292.4,0.3832,-3.7376,9.3748,0.7451,1.3609,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,1,91
